text,polarity,sentiment
b assurdistan indeed wrong move n nwe suppo vaccination decision smart,-0.142857143,negative
b fighting stigma health ministry asked states union territories defer xe x x latestly late xe x xa,-0.3,negative
b result antimaskers antivaxxers maga republicans want never want innocent people die xe x xa,0.5,positive
b bransfieldrob good musician outspoken opponent vaccine mandates via tmz vaccination,0.7,positive
b mdlhenning currently applying doses sarscov vaccine children yo coronavac w interval xe x xa,0,neutral
b new variants increasing uncertainty paramount continue efforts vaccinate people aroun xe x xa,0.136363636,positive
b research shows vaccination pregnancy leads antibodies transferred baby covid pandemic xe x xa,0,neutral
b currently candidates nout candidates phase n coronavirus covid covid vaccine xe x xa,0,neutral
b covid vaccination india crosses crore mark covid vaccine vaccination indiafightscorona,0,neutral
b nocebo effect vaccination n n,0,neutral
b india begin vaccinating children aged coronavirus february end xf xf x x n nread xe x xa,-0.1,negative
b cvaccinebot xf xf x xb xf xf x xb vaccine rollout netherlands xf xf x xb xf xf x xb n n xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xe xac xc xe xac xc xe xac xc xe xac xc estimate n nnumber doses administ xe x xa,0,neutral
b xf xf xc xf global covid vaccine rollout n n xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xf xf xf xa xe xac xc xe xac xc xe xac xc xe xac xc xe xac xc xe xac xc estimate n nvaccine doses deployed b nthe rollout seem xe x xa,0,neutral
b telegraph shock horror torygraph amp tories libertarian comes xe x xa,0,neutral
b covid vaccination campaign run sahayog organisation districts uttar pradesh mirzapur jaun xe x xa,0,neutral
b british government admits vaccines damaged naturalimmunesystem people received double xe x xa,0,neutral
b covid vaccination update malaysia n nread,0,neutral
b working unvaccinated patients sad feel people lost past misinformation kills vaccination,-0.375,negative
b study private hospital said per cent patients died current wave xe x xa,0,neutral
b xe x xc vaccines absolutely central nthere way npandemic right without nvaccines central str xe x xa,0.095238095,positive
b watch sdm srinagar held meeting private govt schools vaccination drive n nwatch full video xe x xa,0.175,positive
b eu europeanparliament mep covid vaccination humanrights health debate n xe x x alone n meps xe x xa,0,neutral
b precaution dose complete n vaccination coronavirusupdates indiafightscorona vaccinated,0.1,positive
b covid infected get vax months min sudhakar n covid infected ministersudhakar vaccination n,0,neutral
b reviewed service delivery hygiene situation availability medicines covid vaccination center ot xe x xa,-0.1,negative
b mtlgazette katelynthomas think good number unvaccinated people actually vaccinated r xe x xa,0.35,positive
b cleverly xf xf x x union govt deliberately opaque intentionally delayed disclosures npertaining hon xe x xa,0.166666667,positive
b weeks break due covid need rest xe x xm back today run forest big thank deep xe x xa,-0.03125,negative
b im thinking earthlings massscale aliens alienabducted alienabduction extraterrestrials ets xe x xa,0,neutral
b something free customer product covid vaccination product xe x xa,0.4,positive
b greece safety top priority tourism season approaches n n healthnewsnextme besafeeverywhereingreece xe x xa,0.5,positive
b force someone get vaccine die class murder n n covid vaccination coronavirus xe x xa,0,neutral
b normal pain biontech vaccination expands arm armpit towards chest xf xf x xf,0.15,positive
b force someone get vaccine die class murder n n covid vaccination coronavirus xe x xa,0,neutral
b covid positive cases defer vaccinations boosters months ministry healthcare xe x xa,0.227272727,positive
b cbd coronavirus new study adds evidence cannabis covid treatment covid xe x xa,0.136363636,positive
b smithwinston petesalright centaurclausuk reutersfacts read rocket science xf xf x x xf xf xa xa xe x xd xe x x xef xb xf crn xe x xa,0,neutral
b yveerangnayen nitiaayog one best solution vaccination protect corona omicron n getvaccinated xe x xa,1,positive
b dssnewsupdates gurmeetramrahim good job xf xf x xd n coronavirus corona covid vaccination vaccine covidvaccine xe x xa,0.7,positive
b vaccinations achieved till mega vaccination camps today nget second shot vaccination tod xe x xa,0,neutral
b far good lessons coronavirus pandemic n n coronavirus coronavirusupdates vaccination,0.4,positive
b covid vaccination camp following pious teachings saint dr gurmeetramrahim singh ji insan bahalgarh hary xe x xa,0,neutral
b threat omicron variant high infectiousness n vaccination improves immune response exposed virus xe x xa,0.16,positive
b xe xad x xef xb xf book today xc xa deposit spread cost direct debit scheme would payments xc xa p xe x xa,0.1,positive
b know anything mep life croatia agree statement nomandates xe x xa,0,neutral
b xe x xm pro vaccination mandatoryvaccine nnon protective work environments paof issue nfairly easy r xe x xa,0.433333333,positive
b sms received pravin singh freelance journalist said father vaccinated second dose xe x xa,0,neutral
b xe x xaindia xe x xs cumulative covid vaccination coverage exceeds cr n n xe x xamore lakh vaccine doses administe xe x xa,0,neutral
b walk vaccination booster clinics offered hpoolcouncil teesvalleyccg n n getboostednow xe x xa,0,neutral
b bedford borough council offering free taxi services take bedford borough covid vaccination xe x xa,0.4,positive
b xe x xs glimpses covid vaccination program various centres across city n kmcfightscorona xe x xa,0,neutral
b hyderabad police bust fake covid vaccination negative test reports racket n n hyderabad n,-0.4,negative
b croatian eu member tells macron behave vas president eu regards vaccination lie xe x xa,0,neutral
b government global fascistic mafia n vaccination scamdemic plandemicgameover n n,0,neutral
b trishalaatseva mumbaipolice cpmumbaipolice dgpmaharashtra kindly explain details possible xe x xa,0.3,positive
b young athletes collapsing world amp people want answers via xe x xa,0.1,positive
b society survive level crazy still pandemic disturbingly uk seems satisfied los xe x xa,-0.2,negative
b trinidad amp tobago schedule vaccination sites january n,0,neutral
b precautionary vaccination administered eligible population delhi n,0,neutral
b advises nations lift ease travel restrictions n covid omicron travel travelnews latestnews xe x xa,0,neutral
b health ministry asked states uts defer vaccination including precaution dose three xe x xa,0,neutral
b much anger around vaccinated maybe compassion would good way get peop xe x xa,0,neutral
b pleasure meet vaccination team woodlands hospital kolkata n ni bow salute doctors amp health xe x xa,0,neutral
b advises nations lift ease travel restrictions n covid omicron travel travelnews latestnews xe x xa,0,neutral
b le tabac ressuscite xf xf xa xa covid propagande vaccination,0,neutral
b worth considering especially insist jabs vaccination,0.15,positive
b advises nations lift ease travel restrictions n covid omicron travel travelnews latestnews xe x xa,0,neutral
b pookleblinky alizardx basically mass population die welcome new normal btw xe x xa,0.362121212,positive
b suggestion nhsrcofficial partner private sector amp deploy mobile units area vaccination covid vaccination,0,neutral
b xf xf x xa xf xf x xba government lowering life expectancy scottmorrisonmp blood xf xf xa xb hands xe x xs even xe x xa,0,neutral
b nhsengland nhsdigital get email speak someone authority say need c xe x xa,0,neutral
b testing facility funded birac_ van chassis ndonated bharatbenz n n tamilnadu health minister xe x xa,0,neutral
b icymi xe x xathis xf xf x x xf xf xf xbb covid update n maui new vaccination policy place effective january nunless gro xe x xa,0.368181818,positive
b covid vaccine including boosters months covid recovery n n xf xf x xb live tirupathur n vaccination postrecovery xe x xa,0.136363636,positive
b remember poliomyelitis polio short n na nephew mine one last victims region early xe x xa,0.033333333,positive
b covid downsizing n covid vaccination,0,neutral
b let stay safe masked even weekend curfew lifted lets protect elders covid xe x xa,0.5,positive
b vaccination completely xe x xcsafe xe x xd nin view increasing vaccination percentage among children aged xe x xa,0,neutral
b today parents got vaccine booster xf xf x x xf xf x x xf xf x x n n moderna vaccination boosterdose,0,neutral
b heard heavily coerced comment xf xf x x xf xf x x xf xf x x n n vaccination itdobelikethat comeoffit memes xe x xa,-0.2,negative
b xf xf x x vaccination campaigns made significant progress country level data mask big disparities within c xe x xa,0.1875,positive
b hand vaccination designed prevent alpha strain proving effective one case al xe x xa,0.6,positive
b thank modi ji xf xf x xf narendramodi_in narendramodi n ncould get protection dose parents without xe x xa,0,neutral
b aim promoting mass vaccination south dum dum municipality north kolkata announces per cent xe x xa,0,neutral
b vaccine daily repoin india n nvaccinated day n total vaccinated n ncheck state wise xe x xa,0.233333333,positive
b covid_ n vaccine n n xe x xa covid vaccine safe way build protection disease n n bcta coronavirus xe x xa,0.5,positive
b walk book covid vaccination clacton hospital weekend n nsaturday jan pm xe x xa,0,neutral
b vaccination old friend chronic bronchitis asthma got covid thrice vaccinated step xe x xa,0.1,positive
b minutes early xe x xre first ones xf xf x x xf xf x x vaccination noqueue maxpip cwmbran stadium,0.175,positive
b xf xd x x xf xd x xe xf xd x xa xf xd x x xf xd x xa xf xd x xa xf xd x xae n xf xd x xf xf xd x xd xf xd x xa xf xd x xa xf xd x xa xf xd x x xf xd x xa xf xd x xa xf xd x x xf xd x x xf xd x xa xf xd x xa xf xd x xa xf xd x xac xf xd x x xf xd x xa xf xd x x xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x xa xf xd x x n xf xd x xbc xf xd x xa xf xd x xbc xf xd x x n covishield vaccination,0,neutral
b covid eu told prepare fourth doses n n,0,neutral
b towards end last year conducted vaccination drive collaboration maunanimalwelfaresociety targ xe x xa,0,neutral
b podcasts n njeremy corbyn jeremycorbyn nwhy oppose vaccine mandates covid passports amp big pharma xe x x xe x xa,0,neutral
b good morning xf xf xc xa eu xf xf x xaa xf xf x xba germany xf xf x xa xf xf x xaa nice day forget war covid_ act accordingly xe x xa,0.65,positive
b oh also n ngood morning n ntoday probably gon na lay bed ni got rd shot yesterday yeah kitsu xe x xa,0,neutral
b covid vaccination centres open weekend grabajab n nchelmsford nsouth woodham ferrers nsouth xe x xa,0,neutral
b new study found covid vaccination either partner appear affect fertility n n,0.136363636,positive
b new recommendation people covid recently defer precuationary vaccine months n n covid xe x xa,0.068181818,positive
b random thoughts ni beleive going see going ahead quantifier rd q xe x xa,-0.5,negative
b adc srinagar along sdm srinagar held meeting private govt high secondary schools principal xe x xa,-0.046666667,negative
b timeslive runawayrene vaccination open eyes xf xf x x long comply continue xf xf x xa xf xf x xa xf xf x xa xf xf x x xf xf xf xbb xf xf x x xf xf xf xbb xf xf x x xf xf xf xbb xe x xa,-0.025,negative
b chrisminnsmp pass_vaccine month cycle broken vaccination recover goodbye market forces uncons xe x xa,-0.4,negative
b vaccinated worry since single person earth knows long term side effec xe x xa,-0.060714286,negative
b let us responsible get vaccinated stay safe n nfor slot booking call find apollo clinic zoo xe x xa,0.35,positive
b union health ministry friday asserted data leaked cowin portal entire information people xe x xa,0,neutral
b remember elders standing phcs long hours get vaccination today government comes xe x xa,-0.05,negative
b drtomlinsonep mjb grumpyolddoc mancunianmedic fitterhappieraj xe x xm following fear narrative al xe x xa,0,neutral
b people need show covid vaccine certificate govt india said vaccination volunta xe x xa,0,neutral
b gis representation covid_ scenario india th jan prepared csir_neeri ntotal vaccination xe x xa,0,neutral
b covid cases world deaths n recovered n nuk deaths rec xe x xa,0,neutral
b sajidjavid open letter sajid javid chris whitty patrick vallance relevant public health bodies xe x xa,0.133333333,positive
b covid vaccination center closed space precautions ghmc ward office jangammet hyderabad xe x xa,-0.1,negative
b dmsaharanpur vaccination voluntary n n resignakhileshsingh n corruptdmakhileshsingh n novaccinemandates xe x xa,0,neutral
b xf xf xe x xf xf xe xahappy birthday ernesto pabloow motsoeneng xf xf xe xa xf xf xe x n n nica_boys xf xf x xa n rajfc xf xf x xae xf xf x xb n ra_ba_hurter xf xf x x xe xd xa n vaccination xf xf x x xf xf x xa xe x xd xf xf x xa xe x xd xf xf x xa,0,neutral
b need read carefully soo fully informed consequences n vaccination boosterjab cal xe x xa,-0.1,negative
b stanleyjohnson borisjohnson father write book depopulating world using marburgvirus xe x xa,0,neutral
b centre friday said covid vaccination including precaution doses individuals lab test prove xe x xa,0,neutral
b co win app family register using one mobile number covid jabs n cowin xe x xa,0.8,positive
b vaccination camp held ssrvm godhavi students age years camp organized ahm xe x xa,0,neutral
b get answers question regarding vaccines restarting regular cancer screening ntap know xf xf x x xf xf xf xbc xf xf x x xf xf xf xbc xe x xa,0,neutral
b take booster vaccine shot taken n vaccination n covidvaccine,0,neutral
b adverse event reports vaers covid vaccination january commonly reported symptoms,-0.3,negative
b techno group happy share coming new venture apolloclinic hazratganj lucknow xe x xa,0.468181818,positive
b theage greghuntmp lisavisentin xe x xt enough vaccines vaccinate children enough go around le xe x xa,0,neutral
b melbourneprotest today aerial view ok vaccination covid auspol publichealth,0.5,positive
b googleindia fightcovid vaccination nthank googleindia sharing information,0,neutral
b two crucial age categories years years multiple follow vaccines need b xe x xa,0,neutral
b life insurer refuses cover covidvaccine death xe x xcan experimental vaccination resulting death like suicide xe x xa,0.1,positive
b vaers reports permanent disability covid vaccination january,0,neutral
b vaers puts number reports locations death following covid vaccination january xe x xa,0,neutral
b makhdoommasood afiasalam greenline bsystem successful climate amp environment friendly model launched xe x xa,0.5625,positive
b advises countries high vaccination coverage unfettered use booster doses age groups xe x xa,0.16,positive
b arrogance fkn morons refuse wear mask supposed wear arrog xe x xa,-0.8,negative
b adverse event reports vaers covid vaccination january symptom onset intervals,0,neutral
b zeetubes lastrepublican volpiranyas andylumm sammy doom alex_on_a knifefartyinc xe x xa,0,neutral
b us cdc reports vaccination remains highly effective vs covid delta omicron variants unvac xe x xa,0.6,positive
b individuals lab tests proving coronavirus infection wait three months recovery rec xe x xa,0,neutral
b india xe x xs cumulative covid vaccination coverage exceeds cr n nmore lakh vaccine doses administered xe x xa,0,neutral
b delhi avails benefits restrictions observed decrease number daily corona cases xe x xa,0,neutral
b erictopol vaccination five states usa nstate st dose nd population n california n texas xe x xa,0,neutral
b health ministry mohfw_india asked states union territories defer vaccination including xe x xa,0,neutral
b xf xf x xb good morning berlin way shift vaccination center icc funkturm messeberlin hier xe x xa,0.3,positive
b good morning berlin way shift vaccination center icc funkturm messeberlin charlo xe x xa,0.3,positive
b hpv human papilloma virus belongs large family papillomavirideae divided genera nto know xe x xa,0.107142857,positive
b omicron kill covid pandemic vaccination,0,neutral
b let us help find near vaccination sites open saturdays n nsee,0.05,positive
b listen carefully canada xf xf x xa xf xf x xa vaccination vaccinated unvaccinated unvaxxed ones choice choice xe x xa,-0.1,negative
b centre said covidvaccination including precaution doses individuals lab test proven xe x xa,0,neutral
b kids st vaccination got present n build mine though,0,neutral
b sputnikvaccine people around world travel due covidrestrictions proof covid xe x xa,-0.125,negative
b covid booster dose initiated civil administration remote villages doda staysafe n stayhealthy xe x xa,-0.1,negative
b xf xf x x vaccination uk pmpmagtoday n n vaccine st doses nd doses rd doses boosters n children vaccination n covid xe x xa,0,neutral
b european country austria going make vaccination mandatory bill also passed low xe x xa,0,neutral
b covid booster dose initiated civil administration remote villages doda n staysafe n stayhealthy xe x xa,-0.1,negative
b govt plans vaccinating school dropouts aged n ntarget vaccinate population march officials say n nr xe x xa,-0.1,negative
b health care workers battle burnout omicron surges via youtube n wakeup covid medicine vaccination omicron,0,neutral
b union health ministry come new guideline people taking covid vaccine including prec xe x xa,0.136363636,positive
b coronavirus pakistan number patients critical care surges past n n covid_ coronavirus omicron xe x xa,-0.125,negative
b siddhithehindu mybmc kindly verify give explanation also want put maharaj statue bottom ev xe x xa,0.6,positive
b still need jab xf xf x x nwe plotted vaccination sites make easy get vaccinated click xe x xa,0.433333333,positive
b letter states health secretary said xe x xin case individuals lab test proven sars covi xe x xa,0,neutral
b xe x xf india reports new covid cases deaths recoveries last hours n xe x xf total recove xe x xa,0.045454545,positive
b govt says six members registered using one mobile number cowinportal covid vaccination n n cowin xe x xa,0,neutral
b covid booster dose initiated civil administration remote villages doda n staysafe n stayhealthy xe x xa,-0.1,negative
b covid booster dose initiated civil administration remote villages doda n staysafe n stayhealthy xe x xa,-0.1,negative
b mandate washington requires anyone age show vaccination proof entering restaurants xe x xa,0,neutral
b covid booster dose initiated civil administration remote villages doda n staysafe n stayhealthy xe x xa,-0.1,negative
b covid booster dose initiated civil administration remote villages doda n staysafe n stayhealthy xe x xa,-0.1,negative
b covid booster dose initiated civil administration remote villages doda n staysafe n stayhealthy xe x xa,-0.1,negative
b pandemic rises n nmore details switchtoferncrystal xe x xa,0,neutral
b register today nth european congress vaccines r amp amp vaccination nmarch las vegas usa xe x xa,0,neutral
b new articles diabetes metabolic syndrome clinical research reviews jan n n antibody response fo xe x xa,0.136363636,positive
b additional secretary amp mission director nhm writes letter states ut beneficiary tests posi xe x xa,0,neutral
b prediction blue states cities require vaccination card vote going try fight xe x xa,0,neutral
b anyone else find weird many people posting medical records twitter like badge ho xe x xa,0,neutral
b know xe x xcoriginal antigenic sin xe x xd occurs first immune response pathogen followed red xe x xa,0.125,positive
b parties amp get together wait vaccination xf xf x x n n xe xb xe xe xb xa xe xb xd xe xb xb xe xb xaf xe xb x xe xb x xe xb xb xe xb x xe xb x xe xb x vaccination xe xb xe xe xb xf xe xb x xe xb x xe xb xd xe xb x xe xb x xe xb x xe x xbc xef xb xf n nkeep following xe x xa,0,neutral
b myth covid vaccination reduces chances baby n ni heard plenty partners xe x xa,0,neutral
b xe x xs hilarious vaccinated shamed unvaccinated people said problem blah blah blah xe x xa,0.5,positive
b public health agency canada review many covid vaccine doses needed considered fully va xe x xa,0.25,positive
b one ever prepare bodily autonomy revoked cdnpoli vaccination novaccinemandates,0,neutral
b adele might want speak ericclapton vaccination experience n,0,neutral
b newfoundland teach rest canada vaccinating kids gregmercerglobe via xe x xa globeandmail xe x xa xe x xa,0,neutral
b nathaliejacoby one power still boycott covid_ kills covidvaccine saves lives vaccinate boost boycottspotify,0,neutral
b president fy budget request darpa billion fy enacted budget billion xe x xa,0,neutral
b medical emergencies stands uk football grounds today xf xf x xblet xe x xs keep pretending normal nothin xe x xa,0.075,positive
b costa rica reached grim milestone friday reaching new cases covid according ministry xe x xa,-0.431818182,negative
b fordnation dare remove democratically elected officials caucus undergoing medical procedure xe x xa,0,neutral
b clear benefit sweden decides recommending kids age get covidvaccine via doug_giles,0.1,positive
b covidvaccine helps low chance getting severe covid illness booster helps strengthen xe x xa,0,neutral
b washington trooper defied state vaccinemandate amp told gov kiss dies covid_ nholes plotl xe x xa,0,neutral
b wordinblack school covid omicron variant nby mylika scatliffe afro women xe x xs health writer xe x xa,0,neutral
b tempe need booster pediatric pfizer vaccine go scales technology anytime pm xe x xa,0,neutral
b detroitnews xe x xs different covidvaccine vaccines required work xe x xa,0,neutral
b medical emergency crowd fulham v blackpool football match covidvaccine,0,neutral
b covid forever era xf xf x xd yesterday n ndo agree n n covid n covidtesting n covishield n covid xe x xa,0,neutral
b immunity way superior antibodies years brrrrrr fakenews mrna covidvaccine,0.7,positive
b naturalimmunity gt covidvaccine n amp free n nthat pfizer amp shareholders hate n nask cro xe x xa,-0.2,negative
b xe x xs hard people xf xf xa xa xe x xd xe x x xef xb xf covidvaccine getvaccinatednow covid_ pfizer moderna coronavirus,-0.291666667,negative
b fans taken ill far weekend climate change lot answer n vaccinesideeffects xe x xa,-0.2,negative
b disgusting beyond disgusting n fraud scam genocide fauci fda cdc covid covid covid_ covidvaccine xe x xa,-1,negative
b got ta love garbage science covidvaccine experiment continues,0.5,positive
b new york times changes tune xe x xadmits unvaccinated less risk vaccinated,-0.015151515,negative
b strong feelings nhsk vaccinepasspo covidvaccine closeyourrings saveournhs,0.433333333,positive
b covidvaccine personal choice always personal choice nyou wear xe x xa,0,neutral
b bloody hell someone taken ill wycombe xf xf xa xb xe x xd xe x x xef xb xf xe x xs fulham oldham well medical emergencies covidvaccine covidvaccine,-0.433333333,negative
b people covidvaccine nbut unless going compensate people care loss xe x xa,0,neutral
b vote song year n iwillnotcomply firefauci fauciforprison covidvaccine vaccinesideeffects xe x xa,0,neutral
b goes along love neighbor command n n facemasks covidvaccine christianity christians,0.5,positive
b mkolken spotify emmet otter jug band new covidvaccine variant,0.136363636,positive
b games stopped fans taken ill never thing covid covid caus xe x xa,-0.5,negative
b would like ask covidvaccine necessary children need scientifically xe x xa,0,neutral
b two football games delayed due xe x xmedical emergency xe x x uk know today n nthese injured players xe x xa,-0.125,negative
b many politicians die decide covidvaccine lies expensive kill thei xe x xa,0,neutral
b one less moron planet idiots covidvaccine covidiots,-0.588888889,negative
b lab rats already finding covid covidvaccine vaccineswork destroying people immune system xe x xa,-0.2,negative
b things never heard sky soccer saturday xe x xgame stopped medical emergency xe x x covidvaccine,0,neutral
b spotifyusa themorganwade bye bye spotify wish suppospread misinformation disinformation ab xe x xa,0,neutral
b covid covidvaccine vaccineswork destroying people immune system n faucilied thegreatreset depopulation xe x xa,-0.2,negative
b medical emergencies football stadiums yet vaccine safe xf xf xa xb covidvaccine,0.25,positive
b new york times changes tune xe x xadmits unvaccinated less risk vaccinated,-0.015151515,negative
b great article covidvaccine athletes updated interim guidance clinical journal spomedicine,0.8,positive
b side effects getting covid vaccine xe x xs normal sign immune system respondin xe x xa,0.15,positive
b cnbc new ba covid variant times contagious omicron already circulating almost half us new xe x xa,0.035353535,positive
b get covid vaccination even xe x xve virus learn facts protect love xe x xa,0.5,positive
b take covidvaccine,0,neutral
b denying science xe x xt opinion dangerous karenkonvoy freedomconvoy freedomconvoycanada xe x xa,-0.6,negative
b well makes jaredkushner appear terrible n covidvaccine vaccinedeath covid vaccinemandate covid xe x xa,-1,negative
b got th covidvaccine yesterday doctor xe x xs orders arm sore hell far good anyone else get slept xe x xa,0.4,positive
b today p free covid vaccines scales technology academy w fifth st ages free boo xe x xa,0.4,positive
b interesting xf xf x x thread xf xf x x n n covidtesting covidvaccine pandemic mitigation vaccinationrates rural urban,0.166666667,positive
b vaxvan provides testing variety reliable ways help reduce covid workplace n nget tested va xe x xa,0,neutral
b narendramodi pmoindia bsbommai mla_sudhakar received messages different names saying st dose xe x xa,0,neutral
b xe x xs unconscionable clear evidence data vaccine mandates rescinded xe x xa,0.1,positive
b greenswelfares gurmeetramrahim great humanity work covidvaccine,0.8,positive
b already happening covidvaccine covid covid n,0,neutral
b masked wonder next covid shot go employer inevitably makes get one xe x xm expecting signi xe x xa,0,neutral
b pfizer pfizer xf xf x xb xf xf x xa covidvaccine different elizabeth holmes theranos n covid,0,neutral
b cowardofthecottage trudeau wants vaccinate children like covid poses extremely low threat xe x xa,0.1,positive
b covid yet n n covid covidvaccine,0,neutral
b dana white schools journalist covid treatments n n fauciliedmillionsdied fauci xe x xa,0,neutral
b veteran punjab bjp leader madan mohan mittal joins sad chandababu breakingnews xe x xa,-0.25,negative
b dssnewsupdates gurmeetramrahim well done derasachasauda volunteers inspired saintdrmsg n covidvaccine n welfareworks,0,neutral
b new york times changes tune xe x xadmits unvaccinated less risk vaccinated,-0.015151515,negative
b greenswelfares gurmeetramrahim great work derasachasauda voluteers saintdrmsg n covidvaccine n welfareworks,0.8,positive
b dear god nsource thread n n covidvaccine covid vaccinedeath vaccineinjuries,0,neutral
b know xe x xre wrong publicly projected wish right xe x xre siding propagandists xe x xa,-0.071428571,negative
b sorts figures covid omicronvarient everything recorded let xe x xs know percentage xe x xa,0,neutral
b whoever succeeds australianopen men xe x xs final open shut australian xe x xa,0.175,positive
b whoever succeeds australianopen men xe x xs final open shut australian xe x xa,0.175,positive
b wny got ta love buffalo get covidvaccine enjoying blizzard view loungin xe x xa,0.5,positive
b thank voice reason hoppykercheval regarding covid vaccine deniers make hard end covid xe x xa,-0.291666667,negative
b sinow community xe x xs health hope gets covidvaccine next join rogen xe x xs show,0,neutral
b annoying hopefully jabs make mild xe x xm though xe x xa n booster omicron covid_ covidvaccine,-0.233333333,negative
b freedomconvoy anti vax xe x xs forceful descriptions made people fear loose job xe x xa,-0.076923077,negative
b billmaher bariweiss called someone actually knows going read data trump th xe x xa,0,neutral
b state trooper killed line duty nfrom covid nhe ntotally preventable nso tragic nlet see xe x xa,-0.475,negative
b yalesph thanks keipptalbot sharing avoidable covid tragedy covidvaccine use,0.2,positive
b joebiden bring back mask mandate people dying covid maskup omicronvariant covidvaccine politics,0,neutral
b greenswelfares gurmeetramrahim good job xf xf x xf xf xf x xf xf xf x xf xf xf x xf n covidvaccine,0.7,positive
b app onely lets stream connect people based music taste removes spotify integration due xe x xa,-0.125,negative
b nyugphbiostats colleagues working nyugrossman clinicians remind us serious non lethal consequence xe x xa,-0.333333333,negative
b greenswelfares gurmeetramrahim well done derasachasauda volunteers inspired saintdrmsg n covidvaccine n welfareworks,0,neutral
b clinical trials great xf xf x xd options clinicaltrials clinicaltrial research clinicalresearch covid xe x xa,0.8,positive
b greenswelfares gurmeetramrahim great humanity work done dss volunteers n covidvaccine,0.8,positive
b greenswelfares gurmeetramrahim covidvaccine ndss volunteers organising vaccination camp inspiration xe x xa,0,neutral
b political bribery citizens wilts independence constitutional freedoms like darkness wilts rose n n vaxxed xe x xa,0.3,positive
b words visit sick kid hospital unless covidvaccine beyond sick xe x xa,-0.714285714,negative
b greenswelfares gurmeetramrahim great humanity work covidvaccine,0.8,positive
b great boosters original covid strain based vaccines work n nnow hold adequate immunity xe x xa,0.502777778,positive
b research available researchgate vaccineswork vaccines vaccinessavelives xe x xa,0.4,positive
b amazes people think invincible excuse vaccinat xe x xa,-0.05,negative
b worry rare coviduk coronavirusuk covidvaccine,0.3,positive
b greenswelfares gurmeetramrahim great work n covidvaccine,0.8,positive
b fibke evidence quebec xe x xs proposed tax unvaccinated wrongheaded instead forcing unwanted vac xe x xa,0,neutral
b greenswelfares gurmeetramrahim great humanity work covidvaccine,0.8,positive
b sidhu dares majithia fight amritsar east covidvaccine breakingnews xe x xa,0,neutral
b st dose vaccine progress n n xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x n nnd dose vaccine progress n n xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x xe x x n nas xe x xa,0,neutral
b end xe x xa nwe regret chances xe x xt take like getting covidvaccine wearing mask xf xf x xb taking th xe x xa,0,neutral
b covid covid covidvaccine vaccines vaccineswork n bigpharma n nrequired reading everyone xe x xa,0,neutral
b get covidvaccine frattonpark today spread word xf xf x x,0,neutral
b get covidvaccine fratton park colleagues solentnhstrust pm today xf xf x x,0,neutral
b need first second booster covidvaccine get frattonpark xf xf x x,0.125,positive
b upping note also means time get boosted rd yet xe x xa,0,neutral
b might amp love conspiracy theories feel like keep saying new variant xe x xa,0.318181818,positive
b new york times changes tune xe x xadmits unvaccinated less risk vaccinated,-0.015151515,negative
b truthmonger seanmyster sad ngetting vaccination could saved life family heabreak xe x xa,-0.5,negative
b thanks millions canadians xf xf x xa xf xf x xa chose covidvaccine nthanks healthcareworkers go work every xe x xa,0.2,positive
b ronfilipkowski unfortunately even covidvaccine cure stupid administered getvaccinatednow getboostednow,-0.65,negative
b k taka humiliation row anand mahindra welcomes farmer amp family covidvaccine xe x xa,0,neutral
b xe x xa even spell things bother xf xf xa xaa xf xf xa xa xf xf xa xa xf xf x xa xf xf x x xf xf xa xa xf xf xa xa xf xf xa xa canadatruckers canadiantruckers canadians xe x xa,0,neutral
b von d leyen text messages pfizer ceo released says eu ombudsman,0,neutral
b complicated battle covid like vaccineinjury n nit sad awful infuriating xe x xa,-0.65,negative
b led mobile van publicity covid covidvaccine awareness fob dharmapuri mettupatti toll gate ayothi xe x xa,0,neutral
b led mobile van publicity covid covidvaccine awareness fob dharmapuri karipatti phc ayothiyapatti xe x xa,0,neutral
b bbmp bengaluru covidvaccine availability pm nfree slots npaid slots,0,neutral
b book covidvaccine booster appointment online vaccination centres offering online booking boo xe x xa,0,neutral
b urban bengaluru covidvaccine availability pm nfree slots npaid slots,0,neutral
b rural bengaluru covidvaccine availability pm nfree slots npaid slots,0,neutral
b covid vaccine n video available viewing pleasure covid xe x xa,0.4,positive
b health services n n mamataofficial government reach every human covidvaccine throu xe x xa,0,neutral
b bbmp bengaluru covidvaccine availability pm nfree slots n covishield dose dose xe x xa,0,neutral
b urban bengaluru covidvaccine availability pm nfree slots npaid slots n covishield dose xe x xa,0,neutral
b rural bengaluru covidvaccine availability pm nfree slots n covishield dose dose npaid slots,0,neutral
b covidvaccine helping protect year olds family friends may experience mild side xe x xa,0.333333333,positive
b son omicon dodgy father son bitches omiconned n sonofomicron covid xe x xa,0,neutral
