text,polarity,sentiment
b ringtrick uaprogressives joerogan spotify americans listen spotify joe rogan dying rate xe x xa,0,neutral
b southernlinect ninbound nt departed kenilworth en route cape town station n wearamask,0,neutral
b eric_biggz americans listen spotify joe rogan dying rate fast xe x xa,0.2,positive
b nzgrim americans listen spotify joe rogan dying rate fast appro xe x xa,0.2,positive
b xe x xt forget wearamask washyourhands go get vaccinated xe x xt xe x xt want vaccinate xe x xa,0,neutral
b joerogan spotify americans listen spotify nutjob shows dying rate xe x xa,0,neutral
b elienyc americans listen spotify nutjob shows dying rate fast xe x xa,0.2,positive
b northernlinect ninbound nt departed bellville en route cape town n wearamask,0,neutral
b dssnewsupdates gurmeetramrahim distribution mask ration making lives needy residents soc xe x xa,0,neutral
b kyleclark americans listen spotify nutjob shows dying rate fast xe x xa,0.2,positive
b southernlinect ninbound nt departed wynberg en route cape town station n wearamask,0,neutral
b took drop covidcriminals wearamask xf xf x xb n getvaccinatednow n,0,neutral
b southernlinect ninbound nt departed wittebome en route cape town station n wearamask,0,neutral
b monday sport xe x xa xe x xarafa wins race slams five hour classic xe x xa rafa xe x xs goat buster xe x xa xe x xafrank makes xe x xa,0.233333333,positive
b make mind matter comes way xe x xll survive mondaymorning mondaythoughts mondayquote xe x xa,0,neutral
b capeflatslinect noutbound nt departed wetton en route heathfield n wearamask,0,neutral
b capeflatslinect noutbound nt departed crawford en route heathfield n wearamask,0,neutral
b christinapushaw wearamask xf xf x xb saveamerica nit xs currently voters,0,neutral
b monday headlines xe x xa bloody sunday families years heartbreak xe x xa dup treated like rafa benitez says ou xe x xa,-0.8,negative
b southernlinect ninbound nt departed retreat en route cape town station n wearamask,0,neutral
b capeflatslinect ninbound nt departed southfield en route cape town station n wearamask,0,neutral
b centrallinect ninbound nt departed langa en route cape town n wearamask,0,neutral
b northernlinect ninbound nt departed brackenfell en route cape town n wearamask,0,neutral
b upper hutt mayor says need panic case reminder follow rules omicron xe x xa,0,neutral
b capeflatslinect noutbound nt departed maitland en route heathfield n wearamask,0,neutral
b dssnewsupdates gurmeetramrahim well done sadh sangat ji dera sacha sauda followers creating example soc xe x xa,0,neutral
b jayashcroftmo volunteering substitute teacher n nare also stepping student xe x xa,0,neutral
b today showworldli jackie colombia genie candy lisa featured tgirl sabrina peepshows xe x xa,0,neutral
b magicjohnson continues expose california politicians refuse follow rules impose res xe x xa,0,neutral
b today fantasyli wenhave missy chanel miko bree featured tgirl lucii peepshows wearamask privatelapdances adulttheaters,0,neutral
b southernlinect ninbound nt departed kalk bay en route cape town station n wearamask,0,neutral
b capeflatslinect ninbound nt departed pinelands en route cape town station n wearamask,0,neutral
b southernlinect ninbound nt departed kalk bay en route cape town station n wearamask,0,neutral
b happy chinese new year n nstay safe n n happychinesenewyear n n happyholidays n socmed n kitajagakita n covid xe x xa,0.359090909,positive
b centrallinect ninbound nt depalanga en route cape town n wearamask,0,neutral
b centrallinect noutbound nt departed mutual en route yo langa n wearamask,0,neutral
b done teen nd dose covaxin today nbig sigh relief n covaxin covidvaccine wearamask,0,neutral
b dssnewsupdates gurmeetramrahim great job derasachasauda volunteers following pious teachings saint xe x xa,0.266666667,positive
b southernlinect ninbound nt departed wynberg en route cape town station n wearamask,0,neutral
b anonymousequal thesydneya kikiposting almost sound like know xe x xre talking usual xe x xa,0.075,positive
b southernlinect noutbound nt departed kalk bay en route fish hoek n wearamask,0,neutral
b capeflatslinect ninbound nt departed ottery en route cape town station n wearamask,0,neutral
b southernlinect noutbound nt departed wittebome en route fish hoek n wearamask,0,neutral
b dssnewsupdates gurmeetramrahim well done ji good job derasachasauda inspiration saint xe x xa,0.7,positive
b maxalbanese covid free intend stay way wearamask getvaccinatedandboosted,0.4,positive
b dssnewsupdates gurmeetramrahim wearamask needy people,0,neutral
b capeflatslinect ninbound nt departed southfield en route cape town station n wearamask,0,neutral
b good time need visit hospital brevard county florida n n stayhome staysafe wearamask,0.7,positive
b northernlinect ninbound nt departed bellville en route caoe town n wearamask,0,neutral
b sweetpaulmedia olympics thank reminding world pandemic things good china xe x xa,0.7,positive
b maxalbanese far know thankfully contracted covid xf xf x xd triplevaxxed gettheshot wearamask xf xf x x xf xf x xb,0.1,positive
b capeflatslinect noutbound nt departed athlone en route heathfield n wearamask,0,neutral
b reminder flu season people died died covid last days xe x xa,0,neutral
b southernlinect ninbound nt departed retreat en route cape town station n wearamask,0,neutral
b southernlinect noutbound nt departed heathfield en route fish hoek n wearamask,0,neutral
b notnotrobin omicronnearu danieldow prezlives doobies_bros nameisdebbie chriscatmom ann_neona xe x xa,0,neutral
b southernlinect ninbound nt departed wynberg en route cape town station n wearamask,0,neutral
b elysiumaustin night wearamask getvaccinatednowandboostedtoo,0,neutral
b centrallinect ninbound nt departed mutual en route ysterplaat n wearamask,0,neutral
b capeflatslinect noutbound nt departed ndabeni en route heathfield n wearamask,0,neutral
b southernlinect noutbound nt departed wittebome en route fish hoek n wearamask,0,neutral
b elysiumaustin night wearamask getvaccinatednowandboostedtoo,0,neutral
b northernlinect ninbound nt departed bellville en route caoe town n wearamask,0,neutral
b southernlinect ninbound nt departed kalk bay en route cape town station n wearamask,0,neutral
b capeflatslinect ninbound nt departed pinelands en route cape town station n wearamask,0,neutral
b southernlinect ninbound nt departed fish hoek en route cape town station n wearamask,0,neutral
b southernlinect ninbound nt departed harfield road en route cape town station n wearamask,0,neutral
b southernlinect ninbound nt departed wynberg en route cape town station n wearamask,0,neutral
b capeflatslinect noutbound nt departed athlone en route heathfield n wearamask,0,neutral
b southernlinect ninbound nt departed steurhof en route cape town station n wearamask,0,neutral
b southernlinect ninbound nt departed wynberg en route cape town station n wearamask,0,neutral
b hi xf xf x xb asean family n n newsfromlaos xf xf x xb xf xf x xa n n covid laos xf xf x xb xf xf x xa january n n xf xf x xbnew confirmed cases n xf xf xa xacumulative numb xe x xa,-0.1,negative
b capeflatslinect ninbound nt departed ottery en route cape town station n wearamask,0,neutral
b northernlinect ninbound nt departed century city en route cape town n wearamask,0,neutral
b southernlinect ninbound nt departed retreat en route cape town station n wearamask,0,neutral
b southernlinect noutbound nt departed wynberg en route fish hoek n wearamask,0,neutral
b southernlinect ninbound nt departed plumstead en route cape town station n wearamask,0,neutral
b dssnewsupdates gurmeetramrahim appreciable work derasachasauda volunteers inspiration saint dr xe x xa,0,neutral
b goodnight sleep well washyourhands wearamask getvaccinatednow,0,neutral
b centrallinect noutbound nt departed mutual en route langa n wearamask,0,neutral
b covid spread people breathe talk cough sneeze face masks help limit spread germs face xe x xa,0,neutral
b capeflatslinect noutbound nt departed maitland en route heathfield n wearamask,0,neutral
b still wear mask stay safe keep others safe even though boosted omicron w xe x xa,0.5,positive
b two really difficult years disaster appeared please get vaccinated get booster wear mask xe x xa,-0.5,negative
b southernlinect ninbound nt departed muizenberg en route cape town station n wearamask,0,neutral
b capeflatslinect ninbound nt departed retreat en route cape town station n wearamask,0,neutral
b dssnewsupdates gurmeetramrahim really great work wearamask,0.8,positive
b face mask du jour never without reusable face mask express personal style,0,neutral
b updated username reflect wear mask vaxxed boosted feel important stance ta xe x xa,0.4,positive
b goodnight nerds remember blacklivesmatter transrightsarehumanrights xf xf xf xb xef xb xf xe x xd xf xf xc x wearamask xf xf x xb,0,neutral
b southernlinect ninbound nt departed fish hoek en route cape town station n wearamask,0,neutral
b welshgovernment welshrugbyunion know someone pass call btw vaccinations save nation xe x xa,0,neutral
b southernlinect noutbound nt departed retreat en route fish hoek hoek n wearamask,0,neutral
b doctors ethic xe x x treat saints sinners alike distinguish said dr arthur caplan professo xe x xa,0,neutral
b northernlinect ninbound nt departed stikland en route cape town n wearamask,0,neutral
b southernlinect ninbound nt departed st james en route cape town station n wearamask,0,neutral
b southernlinect noutbound nt departed kalk bay en route fish hoek n wearamask,0,neutral
b pandemic ended nwith spotty immunity population churn new variants coronavirus xe x xa,0.136363636,positive
b unbelievable long wearamask covidisairborne,-0.15,negative
b northernlinect ninbound nt approaching stikland station en route cape town station n wearamask,0,neutral
b northernlinect ninbound nt en route klapmuts station n wearamask,0,neutral
b yes simply old people wearamask keep windows open,0.05,positive
b southernlinect ninbound nt departed wynberg en route cape town station n wearamask,0,neutral
b southernlinect ninbound nt departed fish hoek en route cape town station n wearamask,0,neutral
b mask amp ration distribution dss volunteers following pious teachings saint dr gurmeetramrahim singh ji xe x xa,0,neutral
b xe x xc xe x xano elective surgeries problem becomes emergency healthcare emergency xe x xa,0,neutral
b daughter set going school weekend good day aaira xe xd xa xef xb xf xf xf x x xf xf xa xb n n winter ilovemydaughter xe x xa,0.7,positive
b joel_rindelaub thestace wearamask please nthe life save may xf xf x xb xf xf x xb xf xf x xf xf xf x xe xf xf x xb xf xf x xbf,0,neutral
b southernlinect ninbound nt departed retreat en route cape town station n wearamask,0,neutral
b everyone ducktales ep says wearamask,0,neutral
b dunigan countdankulatv patriottakes calling people xe x xcbootlicker xe x xd wearamask bio xe x xa,0,neutral
b southernlinect noutbound nt departed retreat en route fish hoek n wearamask,0,neutral
b many positive covid wearamask,0.363636364,positive
b northernlinect ninbound nt departed time wellington station kraaifontein station n wearamask,0,neutral
b think antivaxxers aka antimaskers aka covidiots lunatics america xe x xa,0,neutral
b borisjohnson resign n borisjohnson boristheclown xf xf xa xa pennywise xf xf xe x n n conservative xf xf xa xb xe x xd xe x x xef xb xf government xf xf xa x n johnsonvariant xf xf xa xa xf xf xa xa xe x xa,0,neutral
b goodnight n bon jamsimpson n n restup n dreamlikeafish n kicksomeass n staywarm besafe n wearamask,0,neutral
b mask amp ration distribution dss volunteers following pious teachings saint dr gurmeetramrahim singh ji xe x xa,0,neutral
b plain terms get reinfected omicron get covidvaccine get xe x xa,-0.214285714,negative
b respect anyone walking around outside legit n people xf xf x xad n wearamask vaccinate,0,neutral
b yeah still pandemic folks xf xf x xb wearamask n nonakednostrils n nochindiapers,0,neutral
b yo cryptotwitter sunday ngo relax btc n nbut wearamask privacy xe x xa,0,neutral
b suprabhatam n staysafe wearamask n nmy prayers everyone safety nwe overcome crisis soon xe x xa,0,neutral
b coughing current pandemic covid allowed look place wearing mask feels xe x xa,0,neutral
b thank everyone watches likes amp shares show beautifully crazy bastards xe x xa,-0.6,negative
b jb tip day n n expertsinsight n nmake smamove n jbinfragroup n staysafestayhome n wearamask n n n n xe x xa,0,neutral
b xe x xcmany xe x xparent xe x x groups opposing masks care actually driven dark money xe x xd n n,-0.075,negative
b aaronrodgers xe x xre person world even world getvaccinatednow wearamask xe x xa,0,neutral
b want person school answer keeping schools open pretty simple wearamask use hepa filters get xe x xa,0.083333333,positive
b emywinst vaccinated amp boosted always wearamask ni prefer people keep good ft distance xe x xa,0.7,positive
b newsmax kid rock cancel everything ok wearamask,0.5,positive
b efranz allyindiefilm mariadrawss n writingcommunity mhhsbd haiku xe x xa,0,neutral
b laurie gofundme ottawa capital people go protest get n n wearamask democracy cdnpoli,0,neutral
b almost cases worldwide n nearly half billion n xf xf xc x covid_ wearamask xf xf x xb n nhuman population billion,-0.166666667,negative
b yr old days covid miserable nffs getvaxxed wearamask washyourhands amp socialdistance xe x xa,-0.45,negative
b erinsandersnp the_og_g_ma xf xf x xaa xf xf x xe xf xf x xb xf xf x xbf nplease n wearamask life save may n xf xf x xb xf xf x xb xf xf x xf xf xf x xf,0,neutral
b ca_ oneunderscore__ pfizer acha_tweets glad entertain keeps others timelines spewi xe x xa,0.5,positive
b live saintcharles xe x xt believe one minute xe x xve reached covid_ missouri getvaccinatedandboosted wearamask,0.136363636,positive
b hate say canada crazies looking awful lot like crazies united states xe x xa,-0.9,negative
b miketheunderdog borisjohnson resign n borisjohnson boristheclown xf xf xa xa pennywise xf xf xe x n n conservative xf xf xa xb xe x xd xe x x xef xb xf government xf xf xa x xe x xa,0,neutral
b great news nils lofgren pulls years music spotify amid covid misinformation boycott xe x xa,0.8,positive
b erinotoole wow us everyone blaming president biden hmmm maybe xe x xs global issue people f xe x xa,0.05,positive
b problem patrick mahomes state farm commercial long tool aaron rodgers amp fellow xe x xa,-0.025,negative
b mask distribution dss volunteers following pious teachings saint dr gurmeetramrahim singh ji insan blac xe x xa,0,neutral
b theresaroets hi xe x xm recently recovered triple vaccinated wear mask slipped wearamask voteblue,0,neutral
b january nequivalent sk covid deaths nh j k l n p nhawarden invermay jansen kenaston love xe x xa,0.5,positive
b daily reminder n n sundaymotivation n thinkbigsundaywithmarsha n wisdom n peace n bethechange n wearamask xc xa xc xa xc xa xc xa xc xa xc xa xc xa xc xa xc xa xc xa xc xa xe x xa,0,neutral
b want peaceful world nfind peace within n sundaymotivation n thinkbigsundaywithmarsha n wisdom xe x xa,0.25,positive
b xe x xre struggling today want know need know matter xe x xve made xe x xs xe x xa,0,neutral
b disneycruise wasp disneycruiseline fully vaccinated amp boostered n nbecause marvel actress xe x xa,0,neutral
b covidiots keep saying free get vaccinated wearamask well got vaccinated amp wear mask amp xe x xa,0.4,positive
b heabreaking thread please read think n njust remember freedom wearamask indoors xe x xa,0,neutral
b janetma meetzman ctvnews amp universal supporting n wearamask xe x xa,0.125,positive
b died n covid usa n spanishflu killed americans nthe xe x xa,-0.2,negative
b imgrund mom amp talked today ford open sensible folk still stay clear yo xe x xa,0.05,positive
b frontpage n apc chairmanship divides north east governors n xc xa xe x xa,0,neutral
b charactersssz rdgrace ussuricat hillaryclinton expein field n n wearamask xf xf xa xa xe x xd xe x x xef xb xf,0,neutral
b still choosing side nazis white supremacists years pandemic show xe x xa,0,neutral
b surprised n darkmoney gop wearamask covid,0.1,positive
b vlal getvaccinatedandboosted amp wearamask necessary order end fuckin covid good xe x xa,0.35,positive
b ari_shapiro xe x xa music owned corp bad history joe rogan xe x xa yes wearamask xe x xa,-0.7,negative
b hjelle_brian friend kidney double lung transplant recipient wearamask,0,neutral
b wow effectively preventing fans contracting covid covidiot vaccineswork getvaccinated xe x xa,0.35,positive
b hehawaiiau joerogan brought money amazon apple xe x xa xe x xs good suppoconsequence xe x xa,0.7,positive
b tsn_sports wearing mask presser nobody wants get covid miss superbowl wearamask,0.2,positive
b vicgovdh sadly lost lives condolences families cases amp hospital icu thanks xe x xa,-0.15,negative
b disgusting hope morons bosses watched grotesque performance live camera sooner ignorant xe x xa,-0.553409091,negative
b confederate flags disgusting trumpism crossed border found home ignorant stupid uneducated moron xe x xa,-0.866666667,negative
b yall know immunocompromised people ladies lupus guys getting treated prostate ca maybe could xe x xa,0,neutral
b thetimes urm xe x xa believe choice immunosuppressed xe x xt xe x xa still vulnerable xe x xa,-0.5,negative
b related doctors work estimate nhs cancer services take years recover get bac xe x xa,0,neutral
b bengals xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa xf xf x xa nomg happy ni knew bengals could nfuck kansas city xe xd xc fuck mahomes xe x xa,0.2,positive
b mayor terry fox hometown calls anti vaccine protest ottawa defacing statue karenkonvoy xe x xa,0,neutral
b none us actually know sarscov variant affect us infected could kill us could xe x xa,0,neutral
b things change stay wearamask,0,neutral
b video testimonial passenger arrived coimbatoreairpofrom sharjah received appreciations overall arran xe x xa,0,neutral
b testimonial passengers arrived coimbatoreairpofrom sharjah n aaicares n wearamask n aai_official xe x xa,0,neutral
b still hanging know getting palliative care point even though sh xe x xa,0,neutral
b fine n wearamask getthedamnshots washyourhands,0.416666667,positive
b jimsciutto reminder covid vaccines developed scientists monoclonalantibodies devel xe x xa,0.1,positive
b xf xf x x xf xf xf xbd n n getvaccinatednow wearamask xf xf x xb amp mahalo xf xf x xf drcandysurf jemilahmahmood erinhughey adelinakamal xe x xa,0,neutral
b libradunn nononotnormal rule nof real patriots code n ndon nan insurrectionist team xe x xa,0.2,positive
b government fit purpose xe x xs tweet safeschools rejoineu corrupttoriesout covidisairborne xe x xa,0.4,positive
b critical condition police said five patients walked memorial hospital treatment according xe x xa,0,neutral
b jimdiljes e_galv idk equate arguing favor basic public health protocols like wearing mask indoors xe x xa,0,neutral
b lovely friend hospital nshe way chemo breast cancer amp got covid xe x xa,0.5,positive
b nhsmillion pmq_use saveournhs wearamask lot ask torycovidcatastrophe,0,neutral
b physicians advocate mask wearing good ventilation schools protect children covid bc xe x xa,0.7,positive
b instead questioning mask mandates schools need stay safe gently coerce students permanence xe x xa,0.35,positive
b c_survivor never lost freedom sorry protecting friends family inconvenience xe x xa,-0.5,negative
b dying libs xe x xa n ni xe x xll never understand xf xf xa xa xf xf xa xb xf xf xf xbd xe x xd xe x x xef xb xf xf xf xa xa n n getvaccinated getboosted wearamask covidiots,0,neutral
b jasonbermas sock account xe x xm real despite think get cv please clog xe x xa,0.2,positive
b yahoonews evolution warp speed ndarwin right n n getvaccinated xf xf x x xf xf x x xf xf x x n wearamask xf xf x xb n covid xe x xa xe x xa,0.285714286,positive
b heard doctor say people could see xf xf x x effects virus bodies skin would take vaccine xe x xa,0,neutral
b healthworkersconvoy unselfishly dealing inevitable fallout spread xe x xa,0,neutral
b xe x xa students wear mask chin stay safe everyone covid covid covidaus xe x xa,0.5,positive
b friends xe x xve wearing masks two years without break xe x xa suckitup wearamask,0,neutral
b reminder life threatening covid_ covid wearamask coronavirus pandemic covid covidtesting xe x xa,0,neutral
b tryhardbruins ottawajoe cmckenney ottawapolice one xe x xcfighting freedom xe x xd mean sorry xe x xc xe x xa,-0.40625,negative
b xf xf x xa found day one students ahijados magic passed away complications covid v xe x xa,0.5,positive
b occupydemocrats meidastouch want get back normal must stop spread thank tmobile xf xf x x xe x xa,0.075,positive
b yep fan forever n deletespotify n neilyoungisright n vaxxthnation n wearamask n voteblue,0,neutral
b gop sure welcome keep home nthey free choose school wish nbut xe x xa,0.566666667,positive
b _crazynairobian need quality face covering visit us n ndisposable masks kn xe x xa,0,neutral
b ummm think fans refuse wear mask feel nfl college high school xe x xa,0.16,positive
b anti maskers teach children cover mouth cough sneeze n nwhy n n masks getvaccinated wearamask,0,neutral
b roshan_rinaldi least go someone deserves n getvaccinatednow wearamask slowthespread social xe x xa,-0.133333333,negative
b funny free come amp go needed dipshits came take city hostage n wearamask xe x xa,0.325,positive
b ashamed admit names recognize blackhistorymonth pearlonnetflix meghanmarkle nthank xe x xa,0,neutral
b sajidjavid xc xam per week nhow looking letitrip nlooks like torycovidcatastrophe xe x xa,0,neutral
b vote n votar n wearamask n registertovote n yourvotematters vote,0,neutral
b stilettosuprmom got doses booster xe x x got flushot use qr code vaccinepassport xe x xa,0,neutral
b getvaccinated wearamask staysafe longcovid n covid n n,0,neutral
b shrieking freedom often forget accountability responsibilities health safety others xe x xa,0,neutral
b xe x xmild xe x x omicron breakthrough killed dear friend xe x xs vaccinated amp boosted mother illness amp death mil xe x xa,-0.2,negative
b reporting new cases today covid figures medina county cumulative cases hospitaliz xe x xa,0.136363636,positive
b elonmusk wsj becoming covid change acknowledged researchers importantly xe x xa,0.425,positive
b thank everyone watches likes amp shares show beautifully crazy bastards xe x xa,-0.6,negative
b well tell immunocompromised vulnerable coronavirus wait pharmacies xe x xa,-0.5,negative
b americans died covid yesterday died per day average past week stop pretendi xe x xa,-0.2,negative
b lmjustice currently pediatric icu patients covid mis c young v xe x xa,0.05,positive
b crebbsmaynard xe x xs called free market xe x xs basis capitalism even xf xf xa xa like understand th xe x xa,0.4,positive
b sangriabia instead introducing name people say hi vaccinated n n covid xe x xa,0,neutral
b check danesh video tiktok hernandoarce xf xf x x xf xf x x covid wearamask doyouneedamasksir,0,neutral
b crudemaniac rxdenise naheedd borderlines heightened emotional sensitivity events going around us xe x xa,0,neutral
b ryan_johnson chicagosmayor thesundayshow mayor lori lightfoot beacon hope dark days xe x xa,-0.15,negative
b cold sore pimple hiv rash hepatitis bit abdominal pain lyme ju xe x xa,-0.6,negative
b chicagosmayor mayor lori lightfoot beacon hope dark days covid n worldwidepandemic xe x xa,-0.15,negative
b xf xf x xd xe xd xa happy sunday loves n n xe x xcsunday perfect day refuel soul nand grateful every one xe x xa,0.9,positive
b enough sh people us show ones canada tv r protestin xe x xa,0,neutral
b continue wearamask pleased see people train mask nd train full college stud xe x xa,0.425,positive
b mollyquell anouck pork based schnitzel sauce commonly used name includes insult millio xe x xa,-0.3,negative
b wearamask xf xf x xb nose,0,neutral
b conrguy brettbartmuse ctvqp evanlsolomon neither needs go covid gone situation xe x xa,0,neutral
b guardian lozzafox tried injecting ingesting chlorine bleach n nkills household germs wor xe x xa,0,neutral
b thesydneya kikiposting xe x xt argue logic facts like n n wearamask,0,neutral
b beeing fully vaxxed boosted omicron still got mild one still feeling n staysafe n wearamask ndon try,0.333333333,positive
b update canadians attempt coup act like fools amp create covid super spreader event hey antivax xe x xa,0.333333333,positive
b covid nworld cases dead nus cases dead nbrazil cases xe x xa,-0.2,negative
b schools england reinstate mask wearing rules covid cases soar n covid n covidisnotover n wearamask n,0,neutral
b well done hummingbird_za great gesture giving back scottsville community hummingbirdza wearamask,0.4,positive
b truth united states america royal f cked piece xf xf x xa elected xe x xa,0,neutral
b implausibleblog well one saw covid cases rampage mean took away mandatory wearamask xe x xa n napafrom ev xe x xa,-0.3125,negative
b wearamask n nwear effective mask,0.6,positive
b opb absolute global embarrassment xf xf x xba xf xf x xb n n wearamask n getvaccinated nlives amp livelihoods saved,0.1,positive
b omicron reinfections uncommon prior xe x xcnatural xe x xd bout provide boost need xe x xa,0.4,positive
b say testimony eternal perfect love us duty receive callings thru p xe x xa,0.75,positive
b ci vediamo marted xc xac see tuesday xe xb x xe xb x xe xb xad xe xb x xe xb xb xe xb x xe xb xa xe xb xb xe xb x xe xb xad xe xb xb xe xb x xe xb x xe xb xb xe xb xa poldo italianfood ph fo xe x xa,0,neutral
b idea people suggesting might work case xf xf x x xf xf x x nofc like victims serious virus ho xe x xa,-0.333333333,negative
b trouble climatecrisis still mitigate damage n getvaccinated n getboosted xe x xa,-0.2,negative
b antivaxxers suck n n getvaccinatednow n wearamask n socialdistancing,0,neutral
b shawnagofabpoli arrived without arranging protest permit maybe raised gofundme given xe x xa,0,neutral
b jeremyfaust seems like basic common sense last years exercise far th xe x xa,-0.05,negative
b even reopenbucks golden boy says getvaccinated wearamask,0.3,positive
b kaminskimed even regular clothing time people could walk around fig leaf oth xe x xa,0,neutral
b save lives wearamask,0,neutral
b wear mask uncomfortable wear mask uncomfortable intubation tube yo xe x xa,-0.5,negative
b titus company point usual accurate statistics covid deaths dying please enjoy xe x xa,0.183333333,positive
b whether friends family sports team community even thank wearing xe x xa,0,neutral
b sajidjavid xe x xre defence covid since took away mitigating measures ie wearamask xe x xa,0,neutral
b dgurdasani ramblingproses agreed asthmaticsatrisk saying ages xf xf x xaif jcvi allowed xe x xa,0,neutral
b guy gaston wearamask xf xf x xb doyourparttoendcovid responsibilityisgoodcitizenship n,0,neutral
b wileeliberal pretty crazy right getvaccinatednow wearamask,-0.021428571,negative
b xe x xs smathing mobile ever done ever n n humanresources recruitment wearamask,0,neutral
b thank continuing wearamask ni xe x xm grateful xf xf xc xba,0,neutral
b akimbohatonacat wokezer chastainniall reedstrongalt jasonrantz people watch fox dying covid r xe x xa,0,neutral
b savetheuspo wearamask see post tablet chisel phone xf xf x xad,0,neutral
b bgulsby ehananoki people watch fox dying covid rate xe x xa,0,neutral
b nfl playoffs n high noons n longboard lager n howie spiked half amp half n dogfish head ipas n austin cider n xe x xa,-0.057777778,negative
b typical attire target grocery run stay safe well xe x xall wearamask,0.166666667,positive
b seanflan kokocuddles eileenmaksym tizzyent people watch fox dying covid rate xe x xa,0,neutral
b yetanothersql people watch fox dying covid rate cr xe x xa,0,neutral
b ci vediamo marted xc xac see tuesday xe xb x xe xb x xe xb xad xe xb x xe xb xb xe xb x xe xb xa xe xb xb xe xb x xe xb xad xe xb xb xe xb x xe xb x xe xb xb xe xb xa poldo italianfood ph fo xe x xa,0,neutral
b donaldrlockhar people watch fox dying covid rate xe x xa,0,neutral
b xe x xcbest news ever xe x xd one news journalism fakenews enemyofthepeople democracyinperil emptyshelvesbiden xe x xa,0,neutral
b reason plus things happens normal xe x xmild xe x x virus wrecked body years ago xe x xa,0.15,positive
b sunday xe x xs brunch everyday wearamask xe xc xa xf xf xf xbd,-0.2,negative
b well sign made tv n wearamask,0,neutral
b bangalore bring margazhi ntickets getvaccinatednow xe x xa,0,neutral
b pinkpeonies yes course would join xf xf x x xf xf x xf xf xf xf xbc xf xf x xf xf xf xf xbc xf xf x xf xf xf xf xbc getvaccinated xf xf x xba xf xf x xb wearamask,0,neutral
b wearamask nit keeps face warm,0.6,positive
b people think carrying firearm prepared getting vaccine wearing mask living fe xe x xa,0,neutral
b lebanon jan xe xa xa xef xb xf nduring past hours n xe x xa xe x x tests n xe x xa new covid cases xe xa xa xef xb xf n xe x xa deaths xf xf x xbb n xe x xa intensiv xe x xa,-0.056818182,negative
b sainsburys thanks reply name louise click collect delivery thanks wearamask,0.2,positive
b covid omicron peak killing americans per day n nthat death toll every day last week xe x xa,0,neutral
b jodinakluski marcb do_dippity jdeq tip iceberg sampling know people like xe x xa,0,neutral
b yup worth read anyway need laugh absurdity wearamask getvaccinated blizzard,0.3,positive
b haiku n good n time present n never n n indieauthor xe x xa,0.35,positive
b jamesmelville compromised immune systems elderly etc care wearamask xf xf x xb,0,neutral
b man xc xbs best friend amp covid confurm animal trashpanda together one photo raccoon xe x xa,1,positive
b overview covid niagara jan n n ncovid still circulating niagara c xe x xa,0,neutral
b corona wearamask naive nwear hygienic mask u fool,-0.3,negative
b schools stay open students amp teachers covid infected n xe x xcsome state large districts xe x xa,0.107142857,positive
b point right anakasparian amp franifio said xe x xa,0.285714286,positive
b days since hugged another human nplease wearamask xf xf x xb n highriskcovid covid,0,neutral
b rasmussen_med quite weird parents produced child medical student believe xe x xa,-0.25,negative
b right wearamask xf xf x xb,0.285714286,positive
b dear neilyoung love dear jonimitchell love two amazing humans look xe xd xa xef xb xf getvaxxed stopmisinformation wearamask,0.533333333,positive
b confirm unlike rest london wore masks weekend tfl wearamask,0,neutral
b obe_joyful oh lordy nget good soon x nyou xe x xre right wearamask xf xf x xb,0.492857143,positive
b thing would make week perfect would aaron rodgers fell face earth shoof xe x xa,1,positive
b smile contagious xe x xba wearamask nfreedom contagious join revolution nbe paof solution xe x xa,0.3,positive
b kylegriffin cases dropped cases increased news welcomed sustained xe x xa,0,neutral
b good morning everyone except ppl bot wearing mask get mad getting elevator w xe x xa,0.0375,positive
b klukluxkonvoy flutrucksklan flukluxklan nfreeloaders went convoy without money yr food xe x xa,0,neutral
b skynews says children wear masks sitting desks school n n dailymail schools reinstate xe x xa,0,neutral
b majorityrules enoughofthecovidiots n getvaccinatednow n wearamask n truthmatters n letsgodarwin nthe liars den xe x xa,0,neutral
b suddenly everything changed post response always changing resistance fail xe x xa,-0.25,negative
b got covid home tests go sundaymorning wearamask vaccineswork xe x xa,0,neutral
b popesc yonifreedhoff yes trolls attack choices staysafe wearamask n etc choic xe x xa,0,neutral
b take longacovid serious n nthere herd immunity xe x xa mass infection reinfection xe x xa,-0.333333333,negative
b good n n getvaccinated getthebooster n wearamask socialdistance avoidcrowds washyourhands n goodaircirculation n nn xe x xa,0.7,positive
b good morning happy sunday xe x xall hope blessed beautiful peaceful day xe x x xef xb xf n n wearamask xe x xa,0.65,positive
b pakistan n pakistanzindabad n pakistanmovingforward nstay away hospitals nfeeling sick ncall xe x xa,-0.714285714,negative
b xoxo twitter notifications xc xbre checked xc xbll printerest pin follower tried late xe x xa,-0.3,negative
b jesus christ knew child never would refused wearamask getvaccinated jesus taught us xe x xa,0,neutral
b new zealand showing us n nsadly xe x xre stubborn follow n n getvaccinatednow wearamask,0.136363636,positive
b global cases covid surpass million get vaccinated please stay home please w xe x xa,0,neutral
b brat saw pcp annual physical talked vaccines particularly immunoco xe x xa,0.083333333,positive
